times, le, le_qc, le_unc, h, h_qc, h_unc, g, g_qc, sm1, sm1_qc, nee, nee_qc, gpp, gpp_se
2.010031600000000000e+07,4.326030000000000086e+01,1.000000000000000000e+00,2.104200000000000070e+00,1.589840000000000053e+01,1.000000000000000000e+00,1.572240000000000082e+00,-5.833329999999999765e-02,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.396169999999999911e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.010031700000000000e+07,5.661050000000000182e+01,9.583329999999999904e-01,2.340489999999999959e+00,2.571979999999999933e+01,1.000000000000000000e+00,1.779300000000000104e+00,6.020880000000000010e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.614740000000000064e+00,8.750000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.010031800000000000e+07,8.648050000000000637e+01,9.583329999999999904e-01,5.371299999999999741e+00,3.030270000000000152e+01,9.583329999999999904e-01,1.823979999999999935e+00,1.293329999999999913e+01,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.955179999999999918e+00,9.583329999999999904e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.010031900000000000e+07,2.943909999999999982e+01,1.000000000000000000e+00,1.925499999999999989e+00,-8.016750000000000043e+00,1.000000000000000000e+00,1.839490000000000069e+00,-1.361669999999999980e+01,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.440960000000000019e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.010032000000000000e+07,5.793269999999999698e+01,1.000000000000000000e+00,2.588099999999999845e+00,2.664679999999999893e+01,1.000000000000000000e+00,1.846629999999999994e+00,-6.458330000000000126e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.350340000000000096e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.010032100000000000e+07,6.314560000000000173e+01,1.000000000000000000e+00,2.364370000000000083e+00,5.119400000000000261e+01,1.000000000000000000e+00,2.261929999999999996e+00,9.166670000000000096e-01,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.502129999999999965e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.010032200000000000e+07,7.407729999999999393e+01,1.000000000000000000e+00,4.050699999999999967e+00,3.361899999999999977e+01,1.000000000000000000e+00,1.971049999999999969e+00,3.112499999999999822e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.558480000000000087e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.422429999999999960e-04
2.010032300000000000e+07,5.968769999999999953e+01,1.000000000000000000e+00,2.400630000000000042e+00,4.083279999999999887e+01,1.000000000000000000e+00,1.929140000000000077e+00,1.211250000000000071e+01,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.612880000000000091e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.257370000000000059e-03
2.010032400000000000e+07,4.919210000000000349e+01,1.000000000000000000e+00,2.393819999999999837e+00,1.357489999999999952e+01,1.000000000000000000e+00,1.775449999999999973e+00,-3.170830000000000037e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.574529999999999985e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.047490000000000096e-03
2.010032500000000000e+07,4.799210000000000065e+01,1.000000000000000000e+00,3.022320000000000118e+00,8.151680000000000348e+01,1.000000000000000000e+00,3.744769999999999932e+00,4.858329999999999593e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.449610000000000065e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.320920000000000209e-03
2.010032600000000000e+07,3.942949999999999733e+01,1.000000000000000000e+00,2.267199999999999882e+00,7.508820000000000050e+01,1.000000000000000000e+00,2.665630000000000166e+00,1.007499999999999929e+01,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.283590000000000009e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.019870000000000020e-03
2.010032700000000000e+07,3.565570000000000306e+01,1.000000000000000000e+00,2.118500000000000050e+00,-4.201400000000000134e-01,1.000000000000000000e+00,1.730939999999999923e+00,-1.966669999999999918e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.407850000000000046e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.961539999999999631e-04
2.010032800000000000e+07,9.212820000000000675e+01,1.000000000000000000e+00,5.323330000000000339e+00,7.306570000000000675e+01,1.000000000000000000e+00,2.483169999999999877e+00,3.533329999999999860e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.717389999999999972e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.872700000000000187e-03
2.010032900000000000e+07,5.523890000000000100e+01,1.000000000000000000e+00,3.146490000000000009e+00,6.088830000000000098e+01,1.000000000000000000e+00,2.862470000000000070e+00,1.692500000000000071e+01,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.712679999999999980e+00,7.916670000000000096e-01,0.000000000000000000e+00,3.736070000000000189e-03
2.010033000000000000e+07,4.370700000000000074e+01,9.583329999999999904e-01,2.824040000000000106e+00,4.612239999999999895e+01,1.000000000000000000e+00,3.895849999999999813e+00,2.037500000000000000e+01,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.853199999999999958e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.569259999999999881e-03
2.010033100000000000e+07,4.055389999999999873e+01,1.000000000000000000e+00,4.684789999999999566e+00,5.167210000000000036e+01,1.000000000000000000e+00,5.212010000000000254e+00,1.535420000000000051e+01,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.869399999999999951e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.696940000000000122e-03
2.010040100000000000e+07,3.945190000000000197e+01,9.166670000000000096e-01,4.782350000000000101e+00,5.619599999999999795e+01,9.166670000000000096e-01,3.772530000000000161e+00,2.510000000000000142e+01,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,2.276600000000000179e+00,9.166670000000000096e-01,0.000000000000000000e+00,3.602380000000000079e-03
2.010040200000000000e+07,4.167229999999999990e+01,1.000000000000000000e+00,4.424369999999999692e+00,6.306539999999999679e+01,1.000000000000000000e+00,4.461359999999999992e+00,-6.733329999999999593e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.761770000000000058e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.351119999999999967e-03
2.010040300000000000e+07,3.761449999999999960e+01,1.000000000000000000e+00,4.199150000000000382e+00,9.490200000000000102e+01,1.000000000000000000e+00,4.863649999999999807e+00,2.058330000000000215e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.240669999999999940e+00,8.750000000000000000e-01,0.000000000000000000e+00,4.290809999999999937e-03
2.010040400000000000e+07,2.839720000000000155e+01,1.000000000000000000e+00,3.793000000000000149e+00,5.640939999999999799e+01,9.583329999999999904e-01,3.137379999999999836e+00,1.687500000000000000e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.697130000000000027e+00,9.583329999999999904e-01,0.000000000000000000e+00,3.165079999999999803e-03
2.010040500000000000e+07,1.067430000000000057e+01,9.583329999999999904e-01,2.122230000000000061e+00,2.041280000000000072e+01,1.000000000000000000e+00,2.965149999999999952e+00,6.470830000000000304e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.735619999999999941e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.473460000000000004e-03
2.010040600000000000e+07,3.178180000000000049e+01,1.000000000000000000e+00,3.033729999999999816e+00,1.170720000000000027e+01,1.000000000000000000e+00,2.658939999999999859e+00,1.858330000000000037e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,2.531159999999999854e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.415079999999999984e-03
2.010040700000000000e+07,1.034020000000000010e+02,9.583329999999999904e-01,6.926989999999999981e+00,-1.687620000000000076e+01,9.166670000000000096e-01,2.706350000000000033e+00,-1.727919999999999945e+01,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.900320000000000009e+00,8.750000000000000000e-01,0.000000000000000000e+00,3.101490000000000150e-03
2.010040800000000000e+07,9.972020000000000550e+01,1.000000000000000000e+00,5.503599999999999604e+00,5.828840000000000288e+01,9.583329999999999904e-01,6.869729999999999670e+00,5.212579999999999991e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.735409999999999897e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.892040000000000298e-03
2.010040900000000000e+07,6.528379999999999939e+01,9.166670000000000096e-01,5.027400000000000091e+00,7.451869999999999550e+01,8.750000000000000000e-01,4.004279999999999617e+00,1.687079999999999913e+01,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.605850000000000000e+00,7.916670000000000096e-01,0.000000000000000000e+00,5.980799999999999658e-03
2.010041000000000000e+07,5.167009999999999792e+01,1.000000000000000000e+00,4.509170000000000122e+00,8.249469999999999459e+01,1.000000000000000000e+00,5.960289999999999644e+00,8.699999999999999289e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.832899999999999974e+00,9.583329999999999904e-01,0.000000000000000000e+00,5.449919999999999591e-03
2.010041100000000000e+07,3.626830000000000354e+01,1.000000000000000000e+00,3.755040000000000155e+00,6.790550000000000352e+01,9.583329999999999904e-01,6.075840000000000352e+00,2.125420000000000087e+01,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.788370000000000015e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.888850000000000140e-03
2.010041200000000000e+07,4.213949999999999818e+01,9.583329999999999904e-01,4.331019999999999648e+00,9.129319999999999879e+01,9.583329999999999904e-01,6.579950000000000188e+00,2.677080000000000126e+01,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,2.042889999999999873e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.046540000000000421e-03
2.010041300000000000e+07,4.733449999999999847e+01,8.333329999999999904e-01,4.166940000000000310e+00,7.731180000000000518e+01,9.583329999999999904e-01,6.953299999999999592e+00,1.519580000000000020e+01,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.995800000000000018e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.025359999999999570e-03
2.010041400000000000e+07,4.489000000000000057e+01,1.000000000000000000e+00,3.810589999999999922e+00,5.674639999999999684e-01,1.000000000000000000e+00,3.093739999999999934e+00,9.320830000000000837e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,2.169280000000000097e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.883049999999999849e-03
2.010041500000000000e+07,5.927609999999999957e+01,1.000000000000000000e+00,3.570710000000000051e+00,2.472109999999999985e+01,1.000000000000000000e+00,4.215160000000000018e+00,6.366670000000000051e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,3.030510000000000037e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.253319999999999670e-03
2.010041600000000000e+07,7.670900000000000318e+01,1.000000000000000000e+00,6.655520000000000103e+00,4.999150000000000205e+01,1.000000000000000000e+00,6.952950000000000408e+00,-1.370829999999999949e+01,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.911170000000000035e+00,9.583329999999999904e-01,0.000000000000000000e+00,5.441719999999999717e-03
2.010041700000000000e+07,6.157549999999999812e+01,1.000000000000000000e+00,5.468239999999999768e+00,1.105049999999999955e+02,1.000000000000000000e+00,8.034110000000000085e+00,5.579170000000000407e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,2.256990000000000052e+00,9.166670000000000096e-01,0.000000000000000000e+00,7.805259999999999629e-03
2.010041800000000000e+07,3.666620000000000346e+01,9.583329999999999904e-01,4.911100000000000243e+00,8.416289999999999338e+01,9.583329999999999904e-01,8.592280000000000584e+00,3.570829999999999949e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.914179999999999993e+00,7.500000000000000000e-01,0.000000000000000000e+00,5.865040000000000184e-03
2.010041900000000000e+07,6.966660000000000252e+01,1.000000000000000000e+00,5.971149999999999736e+00,9.096429999999999438e+01,9.583329999999999904e-01,8.753650000000000375e+00,-1.891669999999999963e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,2.306810000000000027e+00,7.083329999999999904e-01,0.000000000000000000e+00,7.226279999999999856e-03
2.010042000000000000e+07,3.034319999999999951e+01,1.000000000000000000e+00,3.309210000000000207e+00,4.713539999999999708e+01,9.583329999999999904e-01,7.804770000000000429e+00,6.787499999999999645e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,2.243290000000000006e+00,9.583329999999999904e-01,0.000000000000000000e+00,3.936140000000000298e-03
2.010042100000000000e+07,9.024479999999999791e+01,1.000000000000000000e+00,8.499639999999999418e+00,2.749640000000000128e+01,1.000000000000000000e+00,6.500479999999999592e+00,6.583329999999999460e-01,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,3.675850000000000062e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.733939999999999849e-03
2.010042200000000000e+07,7.487229999999999563e+01,9.583329999999999904e-01,9.245950000000000557e+00,2.231040000000000134e+01,1.000000000000000000e+00,6.882729999999999571e+00,6.137500000000000178e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,2.891129999999999978e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.791830000000000395e-03
2.010042300000000000e+07,9.106149999999999523e+01,9.583329999999999904e-01,8.745240000000000791e+00,1.606940000000000035e+00,9.166670000000000096e-01,4.837650000000000006e+00,5.966669999999999696e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,2.620940000000000047e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.167149999999999674e-03
2.010042400000000000e+07,1.253359999999999985e+02,1.000000000000000000e+00,1.027940000000000076e+01,1.423320000000000007e+01,1.000000000000000000e+00,7.210890000000000022e+00,6.325000000000000178e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,3.600020000000000220e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.171420000000000398e-03
2.010042500000000000e+07,6.061010000000000275e+01,1.000000000000000000e+00,5.607529999999999681e+00,-2.078579999999999828e+01,1.000000000000000000e+00,2.912900000000000045e+00,-1.130000000000000071e+01,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,2.654409999999999936e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.787570000000000044e-03
2.010042600000000000e+07,6.601919999999999789e+01,9.583329999999999904e-01,6.908970000000000056e+00,1.658510000000000062e+01,1.000000000000000000e+00,7.011519999999999975e+00,-1.407920000000000016e+01,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.990269999999999984e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.916949999999999772e-03
2.010042700000000000e+07,1.318870000000000005e+02,9.166670000000000096e-01,1.147390000000000043e+01,6.324980000000000047e+01,9.166670000000000096e-01,9.148699999999999832e+00,3.791669999999999874e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,2.393089999999999939e+00,8.750000000000000000e-01,0.000000000000000000e+00,9.755859999999999879e-03
2.010042800000000000e+07,1.393170000000000073e+02,9.583329999999999904e-01,1.122850000000000037e+01,4.000880000000000081e+01,1.000000000000000000e+00,7.346400000000000041e+00,1.172090000000000032e+01,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,2.366490000000000204e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.028379999999999919e-02
2.010042900000000000e+07,9.983790000000000475e+01,9.583329999999999904e-01,1.170490000000000030e+01,5.597930000000000206e+01,1.000000000000000000e+00,9.924759999999999138e+00,1.782079999999999842e+01,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,2.211629999999999985e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.056600000000000074e-02
2.010043000000000000e+07,1.465089999999999861e+02,1.000000000000000000e+00,1.088460000000000072e+01,1.777619999999999933e+01,9.166670000000000096e-01,7.963169999999999860e+00,-1.123329999999999984e+01,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,2.198170000000000179e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.855930000000000551e-03
2.010050100000000000e+07,1.384379999999999882e+02,1.000000000000000000e+00,1.171129999999999960e+01,6.104939999999999856e+01,1.000000000000000000e+00,9.610250000000000625e+00,5.450000000000000178e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,2.346410000000000107e+00,9.583329999999999904e-01,0.000000000000000000e+00,1.149990000000000040e-02
2.010050200000000000e+07,7.946750000000000114e+01,1.000000000000000000e+00,1.031080000000000041e+01,4.848689999999999856e+01,1.000000000000000000e+00,7.995390000000000441e+00,3.166669999999999874e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.870630000000000015e+00,9.583329999999999904e-01,0.000000000000000000e+00,9.130579999999999252e-03
2.010050300000000000e+07,1.193190000000000026e+02,9.583329999999999904e-01,1.178930000000000078e+01,4.386050000000000182e+01,9.583329999999999904e-01,8.739739999999999398e+00,-1.108330000000000037e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,2.229249999999999954e+00,9.166670000000000096e-01,0.000000000000000000e+00,1.068750000000000082e-02
2.010050400000000000e+07,1.045780000000000030e+02,1.000000000000000000e+00,1.104219999999999935e+01,6.815760000000000218e+01,1.000000000000000000e+00,9.520189999999999486e+00,1.402500000000000036e+01,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,2.192550000000000221e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.252469999999999972e-02
2.010050500000000000e+07,7.002320000000000277e+01,1.000000000000000000e+00,8.551149999999999807e+00,1.038790000000000049e+02,1.000000000000000000e+00,9.519640000000000768e+00,-3.766669999999999963e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,2.131180000000000074e+00,9.583329999999999904e-01,0.000000000000000000e+00,1.331249999999999968e-02
2.010050600000000000e+07,4.383389999999999986e+01,1.000000000000000000e+00,3.836450000000000138e+00,9.873460000000000036e+01,1.000000000000000000e+00,1.001360000000000028e+01,4.645830000000000126e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.844899999999999984e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.021739999999999975e-02
2.010050700000000000e+07,1.566519999999999868e+02,1.000000000000000000e+00,1.157290000000000063e+01,1.540210000000000079e+01,1.000000000000000000e+00,7.491369999999999862e+00,-2.514170000000000016e+01,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,2.564480000000000093e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.997120000000000811e-03
2.010050800000000000e+07,6.538129999999999598e+01,1.000000000000000000e+00,5.871850000000000236e+00,9.962250000000000227e+01,1.000000000000000000e+00,1.016769999999999996e+01,1.654169999999999918e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.738450000000000051e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.305300000000000037e-02
2.010050900000000000e+07,6.565479999999999450e+01,9.583329999999999904e-01,7.386540000000000106e+00,6.258970000000000056e+01,1.000000000000000000e+00,8.705629999999999313e+00,2.262500000000000178e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.223160000000000025e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.440839999999999781e-03
2.010051000000000000e+07,2.478190000000000026e+01,1.000000000000000000e+00,2.131099999999999994e+00,-5.685749999999999638e+00,1.000000000000000000e+00,2.306989999999999874e+00,-8.170830000000000481e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.504219999999999891e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.438859999999999922e-03
2.010051100000000000e+07,9.797979999999999734e+01,1.000000000000000000e+00,1.138530000000000086e+01,2.056820000000000093e+01,9.583329999999999904e-01,5.633020000000000138e+00,-6.250000000000000000e-01,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.914719999999999978e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.673970000000000423e-03
2.010051200000000000e+07,4.183030000000000115e+01,1.000000000000000000e+00,5.174789999999999779e+00,8.105010000000000048e+00,1.000000000000000000e+00,2.896889999999999965e+00,-5.525000000000000355e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.927920000000000078e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.627249999999999811e-03
2.010051300000000000e+07,1.306579999999999870e+02,1.000000000000000000e+00,1.181520000000000081e+01,3.369950000000000045e+01,1.000000000000000000e+00,7.073820000000000441e+00,-1.891669999999999963e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.561109999999999998e+00,9.583329999999999904e-01,0.000000000000000000e+00,1.103389999999999926e-02
2.010051400000000000e+07,9.931560000000000343e+01,1.000000000000000000e+00,1.042800000000000082e+01,6.492669999999999675e+01,1.000000000000000000e+00,9.825240000000000862e+00,1.570420000000000016e+01,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,2.449889999999999901e+00,9.583329999999999904e-01,0.000000000000000000e+00,8.222669999999999632e-03
2.010051500000000000e+07,7.217889999999999873e+01,9.583329999999999904e-01,9.152939999999999188e+00,8.328430000000000177e+01,1.000000000000000000e+00,9.820439999999999614e+00,1.271669999999999945e+01,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.848400000000000043e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.179920000000000121e-02
2.010051600000000000e+07,1.999990000000000023e+01,1.000000000000000000e+00,2.295710000000000139e+00,1.276249999999999929e+01,1.000000000000000000e+00,3.366120000000000001e+00,-2.158329999999999860e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.948209999999999997e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.395630000000000176e-02
2.010051700000000000e+07,3.050969999999999871e+01,1.000000000000000000e+00,3.235799999999999788e+00,5.464479999999999649e+01,1.000000000000000000e+00,6.426219999999999821e+00,7.474999999999999645e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.867669999999999941e+00,9.166670000000000096e-01,4.447469999999999896e-02,7.677670000000000328e-02
2.010051800000000000e+07,5.527420000000000044e+01,1.000000000000000000e+00,5.478110000000000035e+00,1.003229999999999933e+02,1.000000000000000000e+00,8.014939999999999287e+00,1.813749999999999929e+01,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,2.748240000000000016e+00,9.166670000000000096e-01,2.055609999999999937e-01,6.290460000000000496e-02
2.010051900000000000e+07,6.077810000000000201e+01,9.583329999999999904e-01,8.862450000000000827e+00,6.651210000000000377e+01,1.000000000000000000e+00,7.631370000000000431e+00,5.658369999999999678e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,1.645909999999999984e+00,9.166670000000000096e-01,2.393659999999999954e-01,5.905799999999999939e-02
2.010052000000000000e+07,1.705699999999999861e+01,9.583329999999999904e-01,2.456280000000000019e+00,2.647879999999999789e+00,1.000000000000000000e+00,1.618689999999999962e+00,-6.037499999999999645e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,2.159440000000000026e+00,1.000000000000000000e+00,9.641579999999999595e-02,3.615270000000000289e-02
2.010052100000000000e+07,1.318899999999999864e+02,1.000000000000000000e+00,1.203490000000000038e+01,3.481680000000000064e+01,1.000000000000000000e+00,6.786920000000000286e+00,1.973750000000000071e+01,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,3.028439999999999799e+00,9.583329999999999904e-01,4.791650000000000076e-01,6.297869999999999857e-02
2.010052200000000000e+07,1.023239999999999981e+02,9.583329999999999904e-01,9.394629999999999370e+00,3.150319999999999965e+01,1.000000000000000000e+00,7.699279999999999902e+00,3.453329999999999700e+01,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,3.533650000000000180e+00,1.000000000000000000e+00,5.678969999999999851e-01,4.598239999999999966e-02
2.010052300000000000e+07,7.670969999999999800e+01,9.166670000000000096e-01,9.698529999999999873e+00,7.058839999999999293e+01,9.583329999999999904e-01,9.140670000000000073e+00,4.062919999999999732e+01,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,3.240439999999999987e+00,9.583329999999999904e-01,7.553549999999999986e-01,4.978250000000000036e-02
2.010052400000000000e+07,8.006959999999999411e+01,9.583329999999999904e-01,8.877110000000000056e+00,9.056199999999999761e+01,9.166670000000000096e-01,9.226490000000000080e+00,2.350829999999999842e+01,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,3.423630000000000173e+00,1.000000000000000000e+00,9.196750000000000203e-01,4.575629999999999975e-02
2.010052500000000000e+07,1.111080000000000041e+02,1.000000000000000000e+00,1.029020000000000046e+01,2.238619999999999877e+01,1.000000000000000000e+00,4.621550000000000047e+00,-2.670830000000000037e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,3.986559999999999881e+00,9.166670000000000096e-01,7.678319999999999590e-01,6.087769999999999987e-02
2.010052600000000000e+07,4.977980000000000160e+01,9.166670000000000096e-01,4.383210000000000051e+00,5.157719999999999771e+01,1.000000000000000000e+00,5.462139999999999773e+00,9.587540000000000617e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,3.216219999999999857e+00,9.166670000000000096e-01,7.601630000000000331e-01,6.312170000000000281e-02
2.010052700000000000e+07,6.632330000000000325e+01,1.000000000000000000e+00,6.969439999999999635e+00,1.004710000000000036e+02,1.000000000000000000e+00,7.962189999999999657e+00,2.269999999999999929e+01,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,3.537570000000000103e+00,1.000000000000000000e+00,1.476359999999999895e+00,4.905419999999999919e-02
2.010052800000000000e+07,6.239560000000000173e+01,1.000000000000000000e+00,5.947600000000000442e+00,1.054240000000000066e+02,1.000000000000000000e+00,8.106329999999999814e+00,2.362500000000000000e+01,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,2.890569999999999862e+00,8.750000000000000000e-01,1.637899999999999912e+00,5.092750000000000055e-02
2.010052900000000000e+07,6.405649999999999977e+01,1.000000000000000000e+00,5.518399999999999750e+00,1.112079999999999984e+02,1.000000000000000000e+00,7.435469999999999580e+00,1.895420000000000016e+01,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,2.668219999999999814e+00,1.000000000000000000e+00,1.765300000000000091e+00,5.454540000000000083e-02
2.010053000000000000e+07,3.406119999999999948e+01,1.000000000000000000e+00,3.020950000000000024e+00,6.438590000000000657e+01,1.000000000000000000e+00,6.978270000000000195e+00,-7.908330000000000304e+00,1.000000000000000000e+00,-9.999000000000000000e+03,-9.999000000000000000e+03,2.311209999999999987e+00,9.583329999999999904e-01,1.136509999999999909e+00,7.234379999999999977e-02
